source_material_id,source_material_id_orig,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quantity_after_extraction,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq
EMOBON_GURR_Ha_3,ARMS_GALWAY_GURR1_210720-220906_MF500_A,DBQ_AAJT,EMOBON00741,Quick-DNA Fecal/soil,,2011220,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.765,,190.6,,,DBQ_AAJTOSTA_2_H5FGYDRX5.UDI352-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_3,ARMS_GALWAY_GURR1_210720-220906_MF500_A,DBQ_AAMS,EMOBON00741,Quick-DNA Fecal/soil,,1746244,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.765,,190.6,,,DBQ_AAMSOSTA_1_H3KVNDRX5.UDI326-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_4,ARMS_GALWAY_GURR2_210720-220907_SF40_A,DBQ_AAJU,EMOBON00742,Quick-DNA Fecal/soil,,1213082,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,8.75,,945,,,DBQ_AAJUOSTA_2_H5FGYDRX5.UDI364-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_4,ARMS_GALWAY_GURR2_210720-220907_SF40_A,DBQ_AAMT,EMOBON00742,Quick-DNA Fecal/soil,,1963204,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,8.75,,945,,,DBQ_AAMTOSTA_1_H3L7NDRX5.UDI338-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_5,ARMS_GALWAY_GURR2_210720-220907_MF100_A,DBQ_AAJV,EMOBON00743,Quick-DNA Fecal/soil,,1859501,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,57.1,,6166.8,,,DBQ_AAJVOSTA_2_H5FGYDRX5.UDI376-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_5,ARMS_GALWAY_GURR2_210720-220907_MF100_A,DBQ_AAMU,EMOBON00743,Quick-DNA Fecal/soil,,2111741,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,57.1,,6166.8,,,DBQ_AAMUOSTA_1_H3L7NDRX5.UDI350-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_6,ARMS_GALWAY_GURR2_210720-220907_MF500_A,DBQ_AAJW,EMOBON00744,Quick-DNA Fecal/soil,,1948856,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.052,,113.6,,,DBQ_AAJWOSTA_2_H3KVNDRX5.UDI293-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_6,ARMS_GALWAY_GURR2_210720-220907_MF500_A,DBQ_AAMV,EMOBON00744,Quick-DNA Fecal/soil,,2054353,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.052,,113.6,,,DBQ_AAMVOSTA_1_H3L7NDRX5.UDI362-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_7,ARMS_GALWAY_GURR3_210720-220907_SF40_A,DBQ_AAJX,EMOBON00745,Quick-DNA Fecal/soil,,2405445,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.44,,587.5,,,DBQ_AAJXOSTA_2_H3KVNDRX5.UDI305-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_7,ARMS_GALWAY_GURR3_210720-220907_SF40_A,DBQ_AAMW,EMOBON00745,Quick-DNA Fecal/soil,,2837669,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.44,,587.5,,,DBQ_AAMWOSTA_1_H3L7NDRX5.UDI374-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_8,ARMS_GALWAY_GURR3_210720-220907_MF100_A,DBQ_AAJY,EMOBON00746,Quick-DNA Fecal/soil,,1080811,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,24.8,,2678.4,,,DBQ_AAJYOSTA_2_H3KVNDRX5.UDI317-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_8,ARMS_GALWAY_GURR3_210720-220907_MF100_A,DBQ_AAMX,EMOBON00746,Quick-DNA Fecal/soil,,1325425,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,24.8,,2678.4,,,DBQ_AAMXOSTA_1_H3L7NDRX5.UDI291-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_9,ARMS_GALWAY_GURR3_210720-220907_MF500_A,DBQ_AAJZ,EMOBON00747,Quick-DNA Fecal/soil,,496861,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,31.5,,3402,,,DBQ_AAJZOSTA_2_H3KVNDRX5.UDI329-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_9,ARMS_GALWAY_GURR3_210720-220907_MF500_A,DBQ_AAMY,EMOBON00747,Quick-DNA Fecal/soil,,277051,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,31.5,,3402,,,DBQ_AAMYOSTA_1_H3KVNDRX5.UDI361-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_9,ARMS_GALWAY_GURR3_210720-220907_MF500_A,DBQ_AAJZ,EMOBON00747,Quick-DNA Fecal/soil,,3656505,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,31.5,,3402,,,DBQ_AAJZOSTA_1_H55TTDRX5.UDI073-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_GURR_Ha_9,ARMS_GALWAY_GURR3_210720-220907_MF500_A,DBQ_AAMY,EMOBON00747,Quick-DNA Fecal/soil,,2188746,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,31.5,,3402,,,DBQ_AAMYOSTA_1_H55TTDRX5.UDI049-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1A_200805_220729_MF100_DMSO_R1,DBQ_AAKA,EMOBON00748,Quick-DNA Fecal/soil,,4868890,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,53.4,,5767.2,,,DBQ_AAKAOSTA_2_H5FGYDRX5.UDI340-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1A_200805_220729_MF100_DMSO_R1,DBQ_AAMZ,EMOBON00748,Quick-DNA Fecal/soil,,4997346,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,53.4,,5767.2,,,DBQ_AAMZOSTA_1_H3KVNDRX5.UDI314-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1A_200805_220729_MF500_DMSO_R1,DBQ_AAKB,EMOBON00749,Quick-DNA Fecal/soil,,3925853,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.85,,1279.8,,,DBQ_AAKBOSTA_2_H5FGYDRX5.UDI352-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1A_200805_220729_MF500_DMSO_R1,DBQ_AANA,EMOBON00749,Quick-DNA Fecal/soil,,4202128,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.85,,1279.8,,,DBQ_AANAOSTA_1_H3KVNDRX5.UDI326-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1A_200805_220729_SF40_DMSO_R1,DBQ_AAKC,EMOBON00750,Quick-DNA Fecal/soil,,2606246,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,12.2,,1317.6,,,DBQ_AAKCOSTA_2_H5FGYDRX5.UDI364-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1A_200805_220729_SF40_DMSO_R1,DBQ_AANB,EMOBON00750,Quick-DNA Fecal/soil,,2261815,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,12.2,,1317.6,,,DBQ_AANBOSTA_1_H3L7NDRX5.UDI338-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1B_200806_220731_MF100_DMSO_R1,DBQ_AAKD,EMOBON00751,Quick-DNA Fecal/soil,,4272662,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.659,,64.6,,,DBQ_AAKDOSTA_2_H5FGYDRX5.UDI376-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1B_200806_220731_MF100_DMSO_R1,DBQ_AANC,EMOBON00751,Quick-DNA Fecal/soil,,3607937,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.659,,64.6,,,DBQ_AANCOSTA_1_H3L7NDRX5.UDI350-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1B_200806_220731_MF500_DMSO_R1,DBQ_AAKE,EMOBON00752,Quick-DNA Fecal/soil,,3074917,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.46,,143.1,,,DBQ_AAKEOSTA_2_H3KVNDRX5.UDI293-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1B_200806_220731_MF500_DMSO_R1,DBQ_AAND,EMOBON00752,Quick-DNA Fecal/soil,,3631086,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.46,,143.1,,,DBQ_AANDOSTA_1_H3L7NDRX5.UDI362-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1B_200806_220731_SF40_DMSO_R1,DBQ_AAKF,EMOBON00753,Quick-DNA Fecal/soil,,3977178,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.8,,1156.4,,,DBQ_AAKFOSTA_2_H3KVNDRX5.UDI305-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1B_200806_220731_SF40_DMSO_R1,DBQ_AANE,EMOBON00753,Quick-DNA Fecal/soil,,4245044,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.8,,1156.4,,,DBQ_AANEOSTA_1_H3L7NDRX5.UDI374-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1C_200806_220803_MF100_DMSO_R1,DBQ_AAKG,EMOBON00754,Quick-DNA Fecal/soil,,1021437,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,15.5,,1519,,,DBQ_AAKGOSTA_2_H3KVNDRX5.UDI317-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1C_200806_220803_MF100_DMSO_R1,DBQ_AANF,EMOBON00754,Quick-DNA Fecal/soil,,1743323,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,15.5,,1519,,,DBQ_AANFOSTA_1_H3L7NDRX5.UDI291-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1C_200806_220803_MF500_DMSO_R1,DBQ_AAKH,EMOBON00755,Quick-DNA Fecal/soil,,993242,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.85,,1161.3,,,DBQ_AAKHOSTA_2_H3KVNDRX5.UDI329-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1C_200806_220803_MF500_DMSO_R1,DBQ_AANG,EMOBON00755,Quick-DNA Fecal/soil,,537834,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.85,,1161.3,,,DBQ_AANGOSTA_1_H3KVNDRX5.UDI361-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1C_200806_220803_MF500_DMSO_R1,DBQ_AANG,EMOBON00755,Quick-DNA Fecal/soil,,1834624,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.85,,1161.3,,,DBQ_AANGOSTA_1_H55TTDRX5.UDI061-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,ARMS_Svalbard_S1C_200806_220803_SF40_DMSO_R1,,EMOBON00756,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.11,,10.8,,,,,,,,
,ARMS_Svalbard_S1C_200806_220803_SF40_DMSO_R1,Failed - STOP,EMOBON00756,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.11,,10.8,,,,,,,,
EMOBON_BAS_Ha_1,ARMS_SouthCove_20190829_20220221_SF_R1,DBQ_AAKJ,EMOBON00757,Quick-DNA Fecal/soil,,726871,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.892,,87.4,,,DBQ_AAKJOSTA_2_H5FGYDRX5.UDI352-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_1,ARMS_SouthCove_20190829_20220221_SF_R1,DBQ_AANI,EMOBON00757,Quick-DNA Fecal/soil,,1315909,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.892,,87.4,,,DBQ_AANIOSTA_1_H3KVNDRX5.UDI326-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_2,ARMS_SouthCove_20190829_20220221_SF_R2,DBQ_AAKK,EMOBON00758,Quick-DNA Fecal/soil,,571859,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.799,,78.3,,,DBQ_AAKKOSTA_2_H5FGYDRX5.UDI364-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_2,ARMS_SouthCove_20190829_20220221_SF_R2,DBQ_AANJ,EMOBON00758,Quick-DNA Fecal/soil,,1811213,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.799,,78.3,,,DBQ_AANJOSTA_1_H3L7NDRX5.UDI338-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_2,ARMS_SouthCove_20190829_20220221_SF_R2,DBQ_AAKK,EMOBON00758,Quick-DNA Fecal/soil,,6096295,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.799,,78.3,,,DBQ_AAKKOSTA_1_H55TTDRX5.UDI037-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_3,ARMS_Cheshire_20191210_20220221_SF_R1,DBQ_AAKL,EMOBON00759,Quick-DNA Fecal/soil,,667565,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.4,,529.2,,,DBQ_AAKLOSTA_2_H5FGYDRX5.UDI376-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_3,ARMS_Cheshire_20191210_20220221_SF_R1,DBQ_AANK,EMOBON00759,Quick-DNA Fecal/soil,,1441355,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.4,,529.2,,,DBQ_AANKOSTA_1_H3L7NDRX5.UDI350-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_3,ARMS_Cheshire_20191210_20220221_SF_R1,DBQ_AAKL,EMOBON00759,Quick-DNA Fecal/soil,,6700014,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.4,,529.2,,,DBQ_AAKLOSTA_1_H55TTDRX5.UDI013-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_4,ARMS_Cheshire_20191210_20220221_SF_R2,DBQ_AAKM,EMOBON00760,Quick-DNA Fecal/soil,,1268361,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.57,,545.9,,,DBQ_AAKMOSTA_2_H3KVNDRX5.UDI293-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_BAS_Ha_4,ARMS_Cheshire_20191210_20220221_SF_R2,DBQ_AANL,EMOBON00760,Quick-DNA Fecal/soil,,1622002,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.57,,545.9,,,DBQ_AANLOSTA_1_H3L7NDRX5.UDI362-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_1,LukaKP_A1_27.10.2021-28.02.2022_S_1mm_0.5mm,DBQ_AAKN,EMOBON00761,Quick-DNA Fecal/soil,,1109495,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,,,,,,DBQ_AAKNOSTA_2_H3KVNDRX5.UDI305-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_1,LukaKP_A1_27.10.2021-28.02.2022_S_1mm_0.5mm,DBQ_AANM,EMOBON00761,Quick-DNA Fecal/soil,,1726748,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,,,,,,DBQ_AANMOSTA_1_H3L7NDRX5.UDI374-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_2,LukaKP_A1_27.10.2021-28.02.2022_S_0.1mm_0.038mm,DBQ_AAVH,EMOBON00762,Quick-DNA Fecal/soil,,1312174,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,7.824,,704.1,,,DBQ_AAVHOSTA_2_H5FGYDRX5.UDI304-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_2,LukaKP_A1_27.10.2021-28.02.2022_S_0.1mm_0.038mm,DBQ_AARK,EMOBON00762,Quick-DNA Fecal/soil,,956787,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,7.824,,704.1,,,DBQ_AARKOSTA_1_H3KVNDRX5.UDI290-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_3,LukaKP_A1_27.10.2021-28.02.2022_M,DBQ_AAKO,EMOBON00763,Quick-DNA Fecal/soil,,2850044,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.92,,188.2,,,DBQ_AAKOOSTA_2_H3KVNDRX5.UDI317-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_3,LukaKP_A1_27.10.2021-28.02.2022_M,DBQ_AANN,EMOBON00763,Quick-DNA Fecal/soil,,1606928,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.92,,188.2,,,DBQ_AANNOSTA_1_H3L7NDRX5.UDI291-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_4,LukaKP_A1_28.02.2022_20.06.2022_S_1mm,DBQ_AAKV,EMOBON00764,Quick-DNA Fecal/soil,,7081274,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.194,,21,,,DBQ_AAKVOSTA_2_H3KVNDRX5.UDI305-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_4,LukaKP_A1_28.02.2022_20.06.2022_S_1mm,DBQ_AANU,EMOBON00764,Quick-DNA Fecal/soil,,7010961,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.194,,21,,,DBQ_AANUOSTA_1_H3L7NDRX5.UDI374-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_5,LukaKP_A1_28.02.2022_20.06.2022_S_0.5mm_0.038mm,DBQ_AAWF,EMOBON00765,Quick-DNA Fecal/soil,,18008141,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.819,,253.7,,,DBQ_AAWFOSTA_1_H3L7NDRX5.UDI327-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_5,LukaKP_A1_28.02.2022_20.06.2022_S_0.5mm_0.038mm,DBQ_AARL,EMOBON00765,Quick-DNA Fecal/soil,,949452,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.819,,253.7,,,DBQ_AARLOSTA_1_H3KVNDRX5.UDI302-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_6,LukaKP_A1_28.02.2022_20.06.2022_M_1mm,DBQ_AAKP,EMOBON00766,Quick-DNA Fecal/soil,,3054545,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.85,,307.8,,,DBQ_AAKPOSTA_2_H3KVNDRX5.UDI329-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_6,LukaKP_A1_28.02.2022_20.06.2022_M_1mm,DBQ_AANO,EMOBON00766,Quick-DNA Fecal/soil,,1244817,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.85,,307.8,,,DBQ_AANOOSTA_1_H3KVNDRX5.UDI361-BID11,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_7,LukaKP_A1_28.02.2022_20.06.2022_M_0.5mm_0.038mm,DBQ_AAVJ,EMOBON00767,Quick-DNA Fecal/soil,,1328970,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.012,,451,,,DBQ_AAVJOSTA_2_H5FGYDRX5.UDI328-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_7,LukaKP_A1_28.02.2022_20.06.2022_M_0.5mm_0.038mm,DBQ_AARM,EMOBON00767,Quick-DNA Fecal/soil,,1101427,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.012,,451,,,DBQ_AARMOSTA_1_H3KVNDRX5.UDI325-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_8,BojaVida_A1_28.07.2021-16.08.2022_S_1mm,DBQ_AAKQ,EMOBON00768,Quick-DNA Fecal/soil,,5665188,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.78,,192.2,,,DBQ_AAKQOSTA_2_H5FGYDRX5.UDI340-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_8,BojaVida_A1_28.07.2021-16.08.2022_S_1mm,DBQ_AANP,EMOBON00768,Quick-DNA Fecal/soil,,7524710,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.78,,192.2,,,DBQ_AANPOSTA_1_H3KVNDRX5.UDI314-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_9,BojaVida_A1_28.07.2021-16.08.2022_S_0.5mm,,EMOBON00769,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,15.25,,1647,,,,,,,,
EMOBON_Piran_Ha_9,BojaVida_A1_28.07.2021-16.08.2022_S_0.5mm,DBQ_AANQ,EMOBON00769,Quick-DNA Fecal/soil,,6977628,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,15.25,,1647,,,DBQ_AANQOSTA_1_H3KVNDRX5.UDI326-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_10,BojaVida_A1_28.07.2021-16.08.2022_S_0.038mm,,EMOBON00770,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,26.1,,2818.8,,,,,,,,
EMOBON_Piran_Ha_10,BojaVida_A1_28.07.2021-16.08.2022_S_0.038mm,DBQ_AANV,EMOBON00770,Quick-DNA Fecal/soil,,7654846,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,26.1,,2818.8,,,DBQ_AANVOSTA_1_H3L7NDRX5.UDI291-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_11,BojaVida_A1_28.07.2021-16.08.2022_M_1mm,DBQ_AAVK,EMOBON00771,Quick-DNA Fecal/soil,,102175,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.22,,19.8,,,DBQ_AAVKOSTA_2_H5FGYDRX5.UDI351-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_11,BojaVida_A1_28.07.2021-16.08.2022_M_1mm,DBQ_AARN,EMOBON00771,Quick-DNA Fecal/soil,,1491356,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.22,,19.8,,,DBQ_AARNOSTA_2_HW5CMDRX3.UDI289-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_11,BojaVida_A1_28.07.2021-16.08.2022_M_1mm,DBQ_AAVK,EMOBON00771,Quick-DNA Fecal/soil,,641327,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.22,,19.8,,,DBQ_AAVKOSTA_1_H55TTDRX5.UDI001-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_12,BojaVida_A1_28.07.2021-16.08.2022_M_0.5mm_0.038mm,DBQ_AAVL,EMOBON00772,Quick-DNA Fecal/soil,,1236359,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.836,,75.2,,,DBQ_AAVLOSTA_1_H3L7NDRX5.UDI339-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_12,BojaVida_A1_28.07.2021-16.08.2022_M_0.5mm_0.038mm,DBQ_AARO,EMOBON00772,Quick-DNA Fecal/soil,,1327639,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.836,,75.2,,,DBQ_AAROOSTA_1_H3KVNDRX5.UDI373-BID15,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
EMOBON_Piran_Ha_13,LukaKP_A1_20.06.2022-10.10.2022_S_1mm,DBQ_AAKS,EMOBON00773,Quick-DNA Fecal/soil,,13360125,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.19,,20.5,,,DBQ_AAKSOSTA_2_H5FGYDRX5.UDI364-BID13,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
